"age","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
28,4.96010290784809,3.75912418791472,1.01940232383684,0.527942813738366,0.171582775851615,0.126094825730078,0.0332720293497889,0.0396328268090654,0.14844756349862,3.3121184117521,24.8883196487594,20.8594981529514
29,6.67233147536605,4.52145769017312,1.77131103853633,0.408893902261172,0.211447919267435,0.192618728030629,0.0210296254966422,0.087055774340019,0.155103206755554,3.18459200646133,18.0966539419444,22.6004838619563
30,8.7389195967337,1.91286519290324,1.75818960219159,0.565072258857997,0.223615557796482,0.182284239160155,0.0468556251699511,0.00662350675181843,0.433603807988897,3.84827299133259,6.78664169665874,16.343025510407
31,9.91407853918308,2.18035533857489,0.561062012530381,0.600705230325057,0.299700320955786,0.138565355114624,0.0614977636458509,0.0451526720157006,0.355761275240055,3.25860194391353,17.0297851901409,21.416460615096
32,7.76139105048775,3.19016397537184,1.34096875743398,0.62619350715011,0.191177743987299,0.124863996263989,0.0125888842524961,0.057016418882231,0.815653796094906,3.03107296245748,14.416872152129,21.3058529564761
33,5.27516376320157,3.33556814838896,1.64065972464469,0.514446695292651,0.0635850688115679,0.271101440971379,0.0636183731283054,0.0441402379186089,0.792159562877338,2.57728525512587,17.1687262341629,12.4569984876043
34,9.22217928358054,3.57561091263326,1.67966746733483,0.00461021857738608,0.176280028414342,0.161406592868005,0.0165481617129608,0.0880544247820409,0.55125870671886,2.53331106534821,23.733702532431,24.3554170164659
35,14.6722474446732,2.15535723528405,1.07413066376945,0.590099651448361,0.11873824310476,0.0877346547859277,0.0299536215210896,0.0439097601062622,0.686020337420726,5.12208765609529,9.63140922753872,25.9882230036986
36,3.63848317444531,1.13101261507588,0.70216454072859,0.119508291199853,0.0271869195509543,0.0530033961124898,0.00792821975210965,0.0233352641745107,0.0569466193470727,0.638024528864509,8.1051203757376,5.67211026015616
37,4.2272224997671,0.157269441523723,0.638631764769797,0.0462815088557127,0.0297737586693015,0.116193151218217,0.026195923804479,0.0284186221531516,0.19372255837867,0.245717385243868,6.92727911420109,6.51266380335265
38,2.54181278111758,1.76804010769501,0.45445715239404,0.179875448787389,0.0457015482662329,0.0830368589064315,0.0160487003901911,0.0293417471939111,0.0611285974989257,1.86972628143622,7.57274357583077,9.29575808192776
39,2.7479643971657,1.22818116789487,0.29258778402793,0.159860507877336,0.0455271347394178,0.0508594522459436,0.0268619404959111,0.0277275076690197,0.167028040491262,1.79672006890392,6.99124207070443,5.62648284697528
40,0.882565904655058,0.682938458430142,0.190103378722337,0.0542360231791854,0.0436486881840129,0.126334695123117,0.0209920775705441,0.0191306761278468,0.217543411832241,2.02774481549211,1.41083800580384,8.54559223292133
41,3.6253562741318,0.782025769945467,0.872143858664391,0.128815908333245,0.0686430375648427,0.122099295613478,0.0156620978539918,0.0224701944754496,0.168212517024728,2.45063263370278,12.9837131501795,8.82766906021976
42,4.33359276958182,1.11912558285929,0.437533763850535,0.18542278275533,0.0468387701362954,0.0965417606633937,0.0286970434416552,0.0276262956792553,0.137638535003908,0.969872316580392,7.26686696373065,4.28342565436834
43,2.30803657230412,1.09373193261671,0.149076836366468,0.262850914244027,0.0273982640670382,0.123759115570222,0.0192488878779018,0.00858773073496737,0.122926178466432,2.71003795523751,11.1052049391182,5.09630507625858
44,5.15171646478971,1.33328296946177,0.34841930214751,0.17771776236657,0.0715975341918056,0.149161214000255,0.0177728360885432,0.0130056597405836,0.0922446971613527,2.44969371897909,4.18506802201351,8.25616175846035
45,3.4178582764464,1.16836296343905,0.421302127070583,0.189191851763053,0.0492224125993123,0.106047336426372,0.0252358848024581,0.0176052225195952,0.111094488580112,1.87994119512447,12.3418410583646,6.56371508929421
46,0.803591027010717,1.8693549529892,0.814247435685669,0.040140791418615,0.0490713442394525,0.0523013879588687,0.0213197943193644,0.0257406808999882,0.213014779826444,1.98620427911118,8.85871893185537,6.61056003450583
47,1.37224812211071,1.86972717315904,0.0763125896851503,0.214854404499913,0.0547096467016676,0.0635835729315732,0.0189902106514088,0.0236402537420566,0.141950778271073,3.10677330056304,5.30126328912511,8.87442418479712
48,1.17647085672653,0.148249441836146,0.0947664788643924,0.0663608725387241,0.0655142437520115,0.024133034054306,0,0.0281644932551898,0.0932215723352767,0.744157072369567,2.5675249702343,2.58424733814743
49,0.783179219369224,0.862499410513208,0.129664181973805,0.0593350334681321,0.0692266158386706,0.00486427909609485,0,0.0235529417266745,0.0912480153730798,0.642810614456838,2.03477171120479,2.74476273572062
50,0.127727468104233,0.391856640140656,0.0651680003187932,0.0347650676790107,0.0549404434105939,0.0114191785729786,0,0.0192716946513312,0.245393361871042,0.989624379796163,2.51833927646062,0.796081962264464
51,0.86774067829577,0.563443214183885,0.138019414028835,0.0615179226780671,0.0596650105851663,0.0269377047068504,0,0.0214348019070257,0.124786230685149,0.756393242831239,0.690113757586038,2.13205353876013
52,0.797433268859697,0.0316321047951716,0.0979725813055364,0.055971385440562,0.036513065479059,0.0238391821993777,0,0.00717307122671768,0.146999418475106,0.509178970746017,2.10604709164207,2.18239648137214
53,1.08288228108064,0.575794675241586,0.0932590949150487,0.060520128921211,0.0743476497001759,0.0117070498237622,0,0.0267066434955201,0.145419179871704,0.628972823117912,1.95814768464548,2.80333777806316
54,0.736413976119852,0.462597392528838,0.0604424525506604,0.0392234403304755,0.0158413309052437,0.0324831069747728,0,0.0300099900382432,0.119399901834319,0.262619091012916,2.55918480038457,1.75634047048007
55,0.907979536210506,0.29500315606799,0.177672325091988,0.0435789267921734,0.0660872602175094,0.0230862541280506,0,0.0222105635995779,0.242844071423227,0.439731550780958,1.49607582146468,2.5011032947646
56,0.919131415447471,0.457269189414708,0.147975115188614,0.0376784342411504,0.0672761481598288,0.0151532101225843,0,0.0199211924288857,0.232737523764548,0.507653163850769,3.0558966627038,2.22109874479959
57,1.32066642418413,0.456567066720585,0.180473384491624,0.0249761144413177,0.08950227929482,0.0283738758213207,0,0.0270846953956212,0.149667392164074,0.613142585000174,3.22223118906624,0.938511060225825
58,0.766647295039036,0.501353985084415,0.141688109885994,0.0434226228239533,0.0840313803950895,0.0215968353436385,0,0.0206962471355773,0.193960932975465,0.621521361547414,1.07992264950092,2.73161295057652
59,1.18260000226119,0.727588968870414,0.21303157471503,0.0537170590695464,0.0543508524906937,0.0140509368375497,0,0.0189146583841269,0.158830708914181,0.748079093098722,2.6828708718326,2.55201046624028
